DISTRICT CODE,DISTRICT NAME,SCHOOL CODE,SCHOOL NAME,GRADE,AMERICAN INDIAN OR ALASKAN NATIVE,ASIAN OR PACIFIC ISLANDER,BLACK (NOT HISPANIC),HISPANIC,WHITE (NOT HISPANIC),TOTAL,TOTAL Minority,% Minority
2710,MEEKER RE1,5750,MEEKER ELEMENTARY SCHOOL,3RD,0,0,0,11,45,56,11,20%
2710,MEEKER RE1,5750,MEEKER ELEMENTARY SCHOOL,4TH,0,0,0,11,48,59,11,19%
2710,MEEKER RE1,5750,MEEKER ELEMENTARY SCHOOL,5TH,0,2,0,8,40,50,10,20%
2710,MEEKER RE1,5750,MEEKER ELEMENTARY SCHOOL,SCHOOL TOTAL,1,3,0,63,299,366,67,18%
2710,MEEKER RE1,5754,BARONE MIDDLE SCHOOL,6TH,1,0,0,8,41,50,9,18%
2710,MEEKER RE1,5754,BARONE MIDDLE SCHOOL,7TH,0,0,0,9,35,44,9,20%
2710,MEEKER RE1,5754,BARONE MIDDLE SCHOOL,8TH,2,2,0,10,47,61,14,23%
2710,MEEKER RE1,5754,BARONE MIDDLE SCHOOL,SCHOOL TOTAL,3,2,0,27,123,155,32,21%
2710,MEEKER RE1,5762,MEEKER HIGH SCHOOL,9TH,1,0,1,6,49,57,8,14%
2710,MEEKER RE1,5762,MEEKER HIGH SCHOOL,10TH,1,1,0,9,29,40,11,28%
2710,MEEKER RE1,5762,MEEKER HIGH SCHOOL,11TH,1,0,1,6,32,40,8,20%
2710,MEEKER RE1,5762,MEEKER HIGH SCHOOL,12TH,0,1,0,8,40,49,9,18%
2710,MEEKER RE1,5762,MEEKER HIGH SCHOOL,SCHOOL TOTAL,3,2,2,29,150,186,36,19%
2710,MEEKER RE1,,DISTRICT TOTAL,,7,7,2,119,572,707,135,19%
2720,RANGELY RE-4,7268,PARKVIEW ELEMENTARY SCHOOL,PK,0,0,0,9,35,44,9,20%
2720,RANGELY RE-4,7268,PARKVIEW ELEMENTARY SCHOOL,HALF DAY K,3,1,0,5,30,39,9,23%
2720,RANGELY RE-4,7268,PARKVIEW ELEMENTARY SCHOOL,1ST,0,0,0,5,37,42,5,12%
2720,RANGELY RE-4,7268,PARKVIEW ELEMENTARY SCHOOL,2ND,0,0,0,5,27,32,5,16%
2720,RANGELY RE-4,7268,PARKVIEW ELEMENTARY SCHOOL,3RD,0,0,1,5,36,42,6,14%
2720,RANGELY RE-4,7268,PARKVIEW ELEMENTARY SCHOOL,4TH,1,0,0,3,29,33,4,12%
2720,RANGELY RE-4,7268,PARKVIEW ELEMENTARY SCHOOL,5TH,0,1,0,4,31,36,5,14%
2720,RANGELY RE-4,7268,PARKVIEW ELEMENTARY SCHOOL,SCHOOL TOTAL,4,2,1,36,225,268,43,16%
2720,RANGELY RE-4,7272,RANGELY MIDDLE SCHOOL,6TH,0,1,0,2,27,30,3,10%
2720,RANGELY RE-4,7272,RANGELY MIDDLE SCHOOL,7TH,0,0,0,3,26,29,3,10%
2720,RANGELY RE-4,7272,RANGELY MIDDLE SCHOOL,8TH,0,1,1,0,34,36,2,6%
2720,RANGELY RE-4,7272,RANGELY MIDDLE SCHOOL,SCHOOL TOTAL,0,2,1,5,87,95,8,8%
2720,RANGELY RE-4,7276,RANGELY HIGH SCHOOL,9TH,0,1,0,6,28,35,7,20%
2720,RANGELY RE-4,7276,RANGELY HIGH SCHOOL,10TH,0,0,1,2,24,27,3,11%
2720,RANGELY RE-4,7276,RANGELY HIGH SCHOOL,11TH,3,0,0,4,40,47,7,15%
2720,RANGELY RE-4,7276,RANGELY HIGH SCHOOL,12TH,1,0,0,4,28,33,5,15%
2720,RANGELY RE-4,7276,RANGELY HIGH SCHOOL,SCHOOL TOTAL,4,1,1,16,120,142,22,15%
2720,RANGELY RE-4,,DISTRICT TOTAL,,8,5,3,57,432,505,73,14%
2730,DEL NORTE C-7,2148,DEL NORTE MIDDLE SCHOOL,6TH,0,0,0,27,23,50,27,54%
2730,DEL NORTE C-7,2148,DEL NORTE MIDDLE SCHOOL,7TH,1,0,1,26,22,50,28,56%
2730,DEL NORTE C-7,2148,DEL NORTE MIDDLE SCHOOL,8TH,1,0,0,22,21,44,23,52%
2730,DEL NORTE C-7,2148,DEL NORTE MIDDLE SCHOOL,SCHOOL TOTAL,2,0,1,75,66,144,78,54%
2730,DEL NORTE C-7,2150,DEL NORTE HIGH SCHOOL,9TH,0,0,0,24,23,47,24,51%
2730,DEL NORTE C-7,2150,DEL NORTE HIGH SCHOOL,10TH,0,0,0,23,28,51,23,45%
2730,DEL NORTE C-7,2150,DEL NORTE HIGH SCHOOL,11TH,0,0,0,18,18,36,18,50%
2730,DEL NORTE C-7,2150,DEL NORTE HIGH SCHOOL,12TH,1,2,0,21,21,45,24,53%
2730,DEL NORTE C-7,2150,DEL NORTE HIGH SCHOOL,SCHOOL TOTAL,1,2,0,86,90,179,89,50%
2730,DEL NORTE C-7,5840,MESA ELEMENTARY SCHOOL,KINDERGARTEN,0,0,0,21,19,40,21,53%
2730,DEL NORTE C-7,5840,MESA ELEMENTARY SCHOOL,1ST,0,0,0,20,19,39,20,51%
2730,DEL NORTE C-7,5840,MESA ELEMENTARY SCHOOL,SCHOOL TOTAL,0,0,0,41,38,79,41,52%
2730,DEL NORTE C-7,8960,UNDERWOOD ELEMENTARY SCHOOL,2ND,0,0,0,24,21,45,24,53%
2730,DEL NORTE C-7,8960,UNDERWOOD ELEMENTARY SCHOOL,3RD,2,0,1,25,29,57,28,49%
2730,DEL NORTE C-7,8960,UNDERWOOD ELEMENTARY SCHOOL,4TH,1,0,0,20,22,43,21,49%
2730,DEL NORTE C-7,8960,UNDERWOOD ELEMENTARY SCHOOL,5TH,0,0,0,31,19,50,31,62%
2730,DEL NORTE C-7,8960,UNDERWOOD ELEMENTARY SCHOOL,SCHOOL TOTAL,3,0,1,100,91,195,104,53%
2730,DEL NORTE C-7,,DISTRICT TOTAL,,6,2,2,302,285,597,312,52%
2740,MONTE VISTA C-8,5579,MARSH ELEMENTARY SCHOOL,PK,2,0,0,29,14,45,31,69%
2740,MONTE VISTA C-8,5579,MARSH ELEMENTARY SCHOOL,KINDERGARTEN,4,1,1,57,31,94,63,67%
2740,MONTE VISTA C-8,5579,MARSH ELEMENTARY SCHOOL,1ST,5,1,1,61,25,93,68,73%
2740,MONTE VISTA C-8,5579,MARSH ELEMENTARY SCHOOL,SCHOOL TOTAL,11,2,2,147,70,232,162,70%
2740,MONTE VISTA C-8,6030,BYRON SYRING DELTA CENTER,10TH,1,0,1,11,5,18,13,72%
2740,MONTE VISTA C-8,6030,BYRON SYRING DELTA CENTER,11TH,1,0,1,16,3,21,18,86%
2740,MONTE VISTA C-8,6030,BYRON SYRING DELTA CENTER,12TH,1,0,0,23,6,30,24,80%
2740,MONTE VISTA C-8,6030,BYRON SYRING DELTA CENTER,SCHOOL TOTAL,3,0,2,50,14,69,55,80%
2740,MONTE VISTA C-8,6036,BILL METZ ELEMENTARY SCHOOL,2ND,0,1,1,54,22,78,56,72%
2740,MONTE VISTA C-8,6036,BILL METZ ELEMENTARY SCHOOL,3RD,3,0,2,59,24,88,64,73%
2740,MONTE VISTA C-8,6036,BILL METZ ELEMENTARY SCHOOL,4TH,3,0,0,58,21,82,61,74%
2740,MONTE VISTA C-8,6036,BILL METZ ELEMENTARY SCHOOL,5TH,1,0,0,65,16,82,66,80%
2740,MONTE VISTA C-8,6036,BILL METZ ELEMENTARY SCHOOL,SCHOOL TOTAL,7,1,3,236,83,330,247,75%
2740,MONTE VISTA C-8,6044,MONTE VISTA MIDDLE SCHOOL,6TH,2,0,1,52,11,66,55,83%
2740,MONTE VISTA C-8,6044,MONTE VISTA MIDDLE SCHOOL,7TH,2,0,2,32,32,68,36,53%
2740,MONTE VISTA C-8,6044,MONTE VISTA MIDDLE SCHOOL,8TH,2,1,2,48,14,67,53,79%
2740,MONTE VISTA C-8,6044,MONTE VISTA MIDDLE SCHOOL,SCHOOL TOTAL,6,1,5,132,57,201,144,72%
2740,MONTE VISTA C-8,6046,MONTE VISTA SENIOR HIGH SCHOOL,9TH,2,0,0,42,20,64,44,69%
2740,MONTE VISTA C-8,6046,MONTE VISTA SENIOR HIGH SCHOOL,10TH,2,1,1,40,28,72,44,61%
2740,MONTE VISTA C-8,6046,MONTE VISTA SENIOR HIGH SCHOOL,11TH,2,1,1,41,27,72,45,63%
2740,MONTE VISTA C-8,6046,MONTE VISTA SENIOR HIGH SCHOOL,12TH,0,1,0,27,32,60,28,47%
2740,MONTE VISTA C-8,6046,MONTE VISTA SENIOR HIGH SCHOOL,SCHOOL TOTAL,6,3,2,150,107,268,161,60%
2740,MONTE VISTA C-8,6520,MONTE VISTA ON-LINE ACADEMY,6TH,0,0,0,2,0,2,2,100%
2740,MONTE VISTA C-8,6520,MONTE VISTA ON-LINE ACADEMY,7TH,0,0,0,2,5,7,2,29%
2740,MONTE VISTA C-8,6520,MONTE VISTA ON-LINE ACADEMY,8TH,0,0,0,4,5,9,4,44%
2740,MONTE VISTA C-8,6520,MONTE VISTA ON-LINE ACADEMY,9TH,0,0,0,5,10,15,5,33%
2740,MONTE VISTA C-8,6520,MONTE VISTA ON-LINE ACADEMY,10TH,0,0,0,7,11,18,7,39%
2740,MONTE VISTA C-8,6520,MONTE VISTA ON-LINE ACADEMY,11TH,1,0,0,6,12,19,7,37%
2740,MONTE VISTA C-8,6520,MONTE VISTA ON-LINE ACADEMY,12TH,0,0,0,2,9,11,2,18%
2740,MONTE VISTA C-8,6520,MONTE VISTA ON-LINE ACADEMY,SCHOOL TOTAL,1,0,0,28,52,81,29,36%
2740,MONTE VISTA C-8,,DISTRICT TOTAL,,34,7,14,743,383,1181,798,68%
2750,SARGENT RE-33J,7660,SARGENT ELEMENTARY SCHOOL,KINDERGARTEN,0,0,0,7,33,40,7,18%
2750,SARGENT RE-33J,7660,SARGENT ELEMENTARY SCHOOL,1ST,0,0,0,12,30,42,12,29%
2750,SARGENT RE-33J,7660,SARGENT ELEMENTARY SCHOOL,2ND,0,0,1,11,28,40,12,30%
2750,SARGENT RE-33J,7660,SARGENT ELEMENTARY SCHOOL,3RD,2,1,0,12,25,40,15,38%
2750,SARGENT RE-33J,7660,SARGENT ELEMENTARY SCHOOL,4TH,0,0,0,8,33,41,8,20%
2750,SARGENT RE-33J,7660,SARGENT ELEMENTARY SCHOOL,5TH,0,1,0,9,31,41,10,24%
2750,SARGENT RE-33J,7660,SARGENT ELEMENTARY SCHOOL,6TH,0,0,0,9,25,34,9,26%
2750,SARGENT RE-33J,7660,SARGENT ELEMENTARY SCHOOL,SCHOOL TOTAL,2,2,1,68,205,278,73,26%
2750,SARGENT RE-33J,7664,SARGENT SENIOR HIGH SCHOOL,9TH,0,1,0,7,24,32,8,25%
2750,SARGENT RE-33J,7664,SARGENT SENIOR HIGH SCHOOL,10TH,0,0,0,10,22,32,10,31%
2750,SARGENT RE-33J,7664,SARGENT SENIOR HIGH SCHOOL,11TH,1,0,0,5,33,39,6,15%
2750,SARGENT RE-33J,7664,SARGENT SENIOR HIGH SCHOOL,12TH,0,0,0,6,24,30,6,20%
2750,SARGENT RE-33J,7664,SARGENT SENIOR HIGH SCHOOL,SCHOOL TOTAL,1,1,0,28,103,133,30,23%
2750,SARGENT RE-33J,7668,SARGENT JUNIOR HIGH SCHOOL,7TH,2,0,1,10,26,39,13,33%
2750,SARGENT RE-33J,7668,SARGENT JUNIOR HIGH SCHOOL,8TH,1,0,0,7,26,34,8,24%
2750,SARGENT RE-33J,7668,SARGENT JUNIOR HIGH SCHOOL,SCHOOL TOTAL,3,0,1,17,52,73,21,29%
2750,SARGENT RE-33J,,DISTRICT TOTAL,,6,3,2,113,360,484,124,26%
2760,HAYDEN RE-1,2522,HAYDEN VALLEY ELEMENTARY SCHOOL,PK,0,0,0,1,27,28,1,4%
2760,HAYDEN RE-1,2522,HAYDEN VALLEY ELEMENTARY SCHOOL,KINDERGARTEN,0,0,0,3,27,30,3,10%
2760,HAYDEN RE-1,2522,HAYDEN VALLEY ELEMENTARY SCHOOL,1ST,0,0,0,4,24,28,4,14%
2760,HAYDEN RE-1,2522,HAYDEN VALLEY ELEMENTARY SCHOOL,2ND,0,0,0,6,23,29,6,21%
2760,HAYDEN RE-1,2522,HAYDEN VALLEY ELEMENTARY SCHOOL,3RD,0,1,0,6,19,26,7,27%
2760,HAYDEN RE-1,2522,HAYDEN VALLEY ELEMENTARY SCHOOL,4TH,0,0,0,7,23,30,7,23%
2760,HAYDEN RE-1,2522,HAYDEN VALLEY ELEMENTARY SCHOOL,5TH,1,0,0,0,25,26,1,4%
2760,HAYDEN RE-1,2522,HAYDEN VALLEY ELEMENTARY SCHOOL,SCHOOL TOTAL,1,1,0,27,168,197,29,15%
2760,HAYDEN RE-1,3860,HAYDEN MIDDLE SCHOOL,6TH,0,0,1,3,26,30,4,13%
2760,HAYDEN RE-1,3860,HAYDEN MIDDLE SCHOOL,7TH,0,1,2,4,26,33,7,21%
2760,HAYDEN RE-1,3860,HAYDEN MIDDLE SCHOOL,8TH,1,0,0,1,29,31,2,6%
2760,HAYDEN RE-1,3860,HAYDEN MIDDLE SCHOOL,SCHOOL TOTAL,1,1,3,8,81,94,13,14%
2760,HAYDEN RE-1,3862,HAYDEN HIGH SCHOOL,9TH,0,0,0,3,31,34,3,9%
2760,HAYDEN RE-1,3862,HAYDEN HIGH SCHOOL,10TH,1,0,0,2,30,33,3,9%
2760,HAYDEN RE-1,3862,HAYDEN HIGH SCHOOL,11TH,2,0,0,0,36,38,2,5%
2760,HAYDEN RE-1,3862,HAYDEN HIGH SCHOOL,12TH,0,0,0,5,37,42,5,12%
2760,HAYDEN RE-1,3862,HAYDEN HIGH SCHOOL,SCHOOL TOTAL,3,0,0,10,134,147,13,9%
2760,HAYDEN RE-1,,DISTRICT TOTAL,,5,2,3,45,383,438,55,13%
2770,STEAMBOAT SPRINGS RE-2,6363,NORTH ROUTT CHARTER SCHOOL,KINDERGARTEN,0,0,0,0,8,8,0,0%
2770,STEAMBOAT SPRINGS RE-2,6363,NORTH ROUTT CHARTER SCHOOL,1ST,0,0,0,0,9,9,0,0%
2770,STEAMBOAT SPRINGS RE-2,6363,NORTH ROUTT CHARTER SCHOOL,2ND,0,0,0,0,6,6,0,0%
2770,STEAMBOAT SPRINGS RE-2,6363,NORTH ROUTT CHARTER SCHOOL,3RD,0,0,0,0,11,11,0,0%
2770,STEAMBOAT SPRINGS RE-2,6363,NORTH ROUTT CHARTER SCHOOL,4TH,0,0,0,0,6,6,0,0%
2770,STEAMBOAT SPRINGS RE-2,6363,NORTH ROUTT CHARTER SCHOOL,5TH,0,0,0,0,8,8,0,0%
2770,STEAMBOAT SPRINGS RE-2,6363,NORTH ROUTT CHARTER SCHOOL,6TH,0,0,0,0,10,10,0,0%
2770,STEAMBOAT SPRINGS RE-2,6363,NORTH ROUTT CHARTER SCHOOL,7TH,0,0,0,0,4,4,0,0%
2770,STEAMBOAT SPRINGS RE-2,6363,NORTH ROUTT CHARTER SCHOOL,8TH,0,0,0,0,5,5,0,0%
2770,STEAMBOAT SPRINGS RE-2,6363,NORTH ROUTT CHARTER SCHOOL,SCHOOL TOTAL,0,0,0,0,67,67,0,0%
2770,STEAMBOAT SPRINGS RE-2,8208,SODA CREEK ELEMENTARY SCHOOL,KINDERGARTEN,0,1,0,6,58,65,7,11%
2770,STEAMBOAT SPRINGS RE-2,8208,SODA CREEK ELEMENTARY SCHOOL,1ST,1,1,0,8,80,90,10,11%
2770,STEAMBOAT SPRINGS RE-2,8208,SODA CREEK ELEMENTARY SCHOOL,2ND,0,4,0,7,64,75,11,15%
2770,STEAMBOAT SPRINGS RE-2,8208,SODA CREEK ELEMENTARY SCHOOL,3RD,0,1,0,7,60,68,8,12%
2770,STEAMBOAT SPRINGS RE-2,8208,SODA CREEK ELEMENTARY SCHOOL,4TH,0,3,1,5,71,80,9,11%
2770,STEAMBOAT SPRINGS RE-2,8208,SODA CREEK ELEMENTARY SCHOOL,5TH,0,2,1,8,71,82,11,13%
2770,STEAMBOAT SPRINGS RE-2,8208,SODA CREEK ELEMENTARY SCHOOL,SCHOOL TOTAL,1,12,2,41,404,460,56,12%
2770,STEAMBOAT SPRINGS RE-2,8210,STEAMBOAT SPRINGS MIDDLE SCHOOL,6TH,0,4,0,12,156,172,16,9%
2770,STEAMBOAT SPRINGS RE-2,8210,STEAMBOAT SPRINGS MIDDLE SCHOOL,7TH,1,4,1,12,150,168,18,11%
2770,STEAMBOAT SPRINGS RE-2,8210,STEAMBOAT SPRINGS MIDDLE SCHOOL,8TH,0,5,1,9,140,155,15,10%
2770,STEAMBOAT SPRINGS RE-2,8210,STEAMBOAT SPRINGS MIDDLE SCHOOL,SCHOOL TOTAL,1,13,2,33,446,495,49,10%
2770,STEAMBOAT SPRINGS RE-2,8212,STEAMBOAT SPRINGS HIGH SCHOOL,9TH,0,2,0,16,142,160,18,11%
2770,STEAMBOAT SPRINGS RE-2,8212,STEAMBOAT SPRINGS HIGH SCHOOL,10TH,2,2,0,11,135,150,15,10%
2770,STEAMBOAT SPRINGS RE-2,8212,STEAMBOAT SPRINGS HIGH SCHOOL,11TH,3,2,2,11,155,173,18,10%
2770,STEAMBOAT SPRINGS RE-2,8212,STEAMBOAT SPRINGS HIGH SCHOOL,12TH,1,3,0,14,139,157,18,11%
2770,STEAMBOAT SPRINGS RE-2,8212,STEAMBOAT SPRINGS HIGH SCHOOL,SCHOOL TOTAL,6,9,2,52,571,640,69,11%
2770,STEAMBOAT SPRINGS RE-2,8358,STRAWBERRY PARK ELEMENTARY SCHOOL,HALF DAY K,1,0,0,0,17,18,1,6%
2770,STEAMBOAT SPRINGS RE-2,8358,STRAWBERRY PARK ELEMENTARY SCHOOL,KINDERGARTEN,0,1,1,6,47,55,8,15%
2770,STEAMBOAT SPRINGS RE-2,8358,STRAWBERRY PARK ELEMENTARY SCHOOL,1ST,0,6,0,16,66,88,22,25%
2770,STEAMBOAT SPRINGS RE-2,8358,STRAWBERRY PARK ELEMENTARY SCHOOL,2ND,0,2,0,12,62,76,14,18%
2770,STEAMBOAT SPRINGS RE-2,8358,STRAWBERRY PARK ELEMENTARY SCHOOL,3RD,1,4,0,11,64,80,16,20%
2770,STEAMBOAT SPRINGS RE-2,8358,STRAWBERRY PARK ELEMENTARY SCHOOL,4TH,0,0,0,7,82,89,7,8%
2770,STEAMBOAT SPRINGS RE-2,8358,STRAWBERRY PARK ELEMENTARY SCHOOL,5TH,0,1,0,5,78,84,6,7%
2770,STEAMBOAT SPRINGS RE-2,8358,STRAWBERRY PARK ELEMENTARY SCHOOL,SCHOOL TOTAL,2,14,1,57,416,490,74,15%
2770,STEAMBOAT SPRINGS RE-2,,DISTRICT TOTAL,,10,48,7,183,1904,2152,248,12%
2780,SOUTH ROUTT RE 3,8048,SOROCO MIDDLE SCHOOL,6TH,0,0,0,3,25,28,3,11%
2780,SOUTH ROUTT RE 3,8048,SOROCO MIDDLE SCHOOL,7TH,1,2,0,2,22,27,5,19%
2780,SOUTH ROUTT RE 3,8048,SOROCO MIDDLE SCHOOL,8TH,0,1,0,1,23,25,2,8%
2780,SOUTH ROUTT RE 3,8048,SOROCO MIDDLE SCHOOL,SCHOOL TOTAL,1,3,0,6,70,80,10,13%
2780,SOUTH ROUTT RE 3,8050,SOROCO HIGH SCHOOL,9TH,0,0,1,1,23,25,2,8%
2780,SOUTH ROUTT RE 3,8050,SOROCO HIGH SCHOOL,10TH,0,0,0,2,19,21,2,10%
2780,SOUTH ROUTT RE 3,8050,SOROCO HIGH SCHOOL,11TH,0,1,0,0,34,35,1,3%
2780,SOUTH ROUTT RE 3,8050,SOROCO HIGH SCHOOL,12TH,0,0,0,2,26,28,2,7%
2780,SOUTH ROUTT RE 3,8050,SOROCO HIGH SCHOOL,SCHOOL TOTAL,0,1,1,5,102,109,7,6%
2780,SOUTH ROUTT RE 3,8119,SOUTH ROUTT EARLY LEARNING CENTER,PK,0,0,1,1,43,45,2,4%
2780,SOUTH ROUTT RE 3,8119,SOUTH ROUTT EARLY LEARNING CENTER,SCHOOL TOTAL,0,0,1,1,43,45,2,4%
2780,SOUTH ROUTT RE 3,8120,SOUTH ROUTT ELEMENTARY SCHOOL,KINDERGARTEN,1,1,0,3,35,40,5,13%
2780,SOUTH ROUTT RE 3,8120,SOUTH ROUTT ELEMENTARY SCHOOL,1ST,0,0,0,4,33,37,4,11%
2780,SOUTH ROUTT RE 3,8120,SOUTH ROUTT ELEMENTARY SCHOOL,2ND,0,0,0,3,33,36,3,8%
2780,SOUTH ROUTT RE 3,8120,SOUTH ROUTT ELEMENTARY SCHOOL,3RD,0,1,2,2,28,33,5,15%
2780,SOUTH ROUTT RE 3,8120,SOUTH ROUTT ELEMENTARY SCHOOL,4TH,0,0,0,2,28,30,2,7%
2780,SOUTH ROUTT RE 3,8120,SOUTH ROUTT ELEMENTARY SCHOOL,5TH,0,1,0,4,20,25,5,20%
2780,SOUTH ROUTT RE 3,8120,SOUTH ROUTT ELEMENTARY SCHOOL,SCHOOL TOTAL,1,3,2,18,177,201,24,12%
2780,SOUTH ROUTT RE 3,,DISTRICT TOTAL,,2,7,4,30,392,435,43,10%
2790,MOUNTAIN VALLEY RE 1,6142,MOUNTAIN VALLEY ELEMENTARY SCHOOL,PK,1,0,0,2,14,17,3,18%
2790,MOUNTAIN VALLEY RE 1,6142,MOUNTAIN VALLEY ELEMENTARY SCHOOL,KINDERGARTEN,0,0,0,1,3,4,1,25%
2790,MOUNTAIN VALLEY RE 1,6142,MOUNTAIN VALLEY ELEMENTARY SCHOOL,1ST,0,0,0,3,9,12,3,25%
2790,MOUNTAIN VALLEY RE 1,6142,MOUNTAIN VALLEY ELEMENTARY SCHOOL,2ND,1,0,0,3,8,12,4,33%
2790,MOUNTAIN VALLEY RE 1,6142,MOUNTAIN VALLEY ELEMENTARY SCHOOL,3RD,0,0,0,2,7,9,2,22%
2790,MOUNTAIN VALLEY RE 1,6142,MOUNTAIN VALLEY ELEMENTARY SCHOOL,4TH,0,0,0,2,2,4,2,50%
2790,MOUNTAIN VALLEY RE 1,6142,MOUNTAIN VALLEY ELEMENTARY SCHOOL,5TH,0,0,0,1,8,9,1,11%
2790,MOUNTAIN VALLEY RE 1,6142,MOUNTAIN VALLEY ELEMENTARY SCHOOL,SCHOOL TOTAL,2,0,0,14,51,67,16,24%
2790,MOUNTAIN VALLEY RE 1,6144,MOUNTAIN VALLEY MIDDLE SCHOOL,6TH,0,0,0,1,5,6,1,17%
2790,MOUNTAIN VALLEY RE 1,6144,MOUNTAIN VALLEY MIDDLE SCHOOL,7TH,0,0,0,3,0,3,3,100%
2790,MOUNTAIN VALLEY RE 1,6144,MOUNTAIN VALLEY MIDDLE SCHOOL,8TH,0,0,0,2,9,11,2,18%
2790,MOUNTAIN VALLEY RE 1,6144,MOUNTAIN VALLEY MIDDLE SCHOOL,SCHOOL TOTAL,0,0,0,6,14,20,6,30%
2790,MOUNTAIN VALLEY RE 1,6146,MOUNTAIN VALLEY SENIOR HIGH SCHOOL,9TH,0,0,0,1,3,4,1,25%
2790,MOUNTAIN VALLEY RE 1,6146,MOUNTAIN VALLEY SENIOR HIGH SCHOOL,10TH,0,0,0,3,9,12,3,25%
2790,MOUNTAIN VALLEY RE 1,6146,MOUNTAIN VALLEY SENIOR HIGH SCHOOL,11TH,0,0,0,3,8,11,3,27%
2790,MOUNTAIN VALLEY RE 1,6146,MOUNTAIN VALLEY SENIOR HIGH SCHOOL,12TH,0,0,1,7,6,14,8,57%
2790,MOUNTAIN VALLEY RE 1,6146,MOUNTAIN VALLEY SENIOR HIGH SCHOOL,SCHOOL TOTAL,0,0,1,14,26,41,15,37%
2790,MOUNTAIN VALLEY RE 1,,DISTRICT TOTAL,,2,0,1,34,91,128,37,29%
2800,MOFFAT 2,2018,CRESTONE CHARTER SCHOOL,KINDERGARTEN,0,1,0,2,8,11,3,27%
2800,MOFFAT 2,2018,CRESTONE CHARTER SCHOOL,1ST,0,0,0,1,4,5,1,20%
2800,MOFFAT 2,2018,CRESTONE CHARTER SCHOOL,2ND,0,0,1,0,3,4,1,25%
2800,MOFFAT 2,2018,CRESTONE CHARTER SCHOOL,3RD,1,0,0,0,5,6,1,17%
2800,MOFFAT 2,2018,CRESTONE CHARTER SCHOOL,4TH,0,0,0,0,5,5,0,0%
2800,MOFFAT 2,2018,CRESTONE CHARTER SCHOOL,5TH,1,0,0,0,8,9,1,11%
2800,MOFFAT 2,2018,CRESTONE CHARTER SCHOOL,6TH,0,0,0,0,4,4,0,0%
2800,MOFFAT 2,2018,CRESTONE CHARTER SCHOOL,7TH,0,0,0,0,5,5,0,0%
2800,MOFFAT 2,2018,CRESTONE CHARTER SCHOOL,8TH,1,0,0,0,4,5,1,20%
2800,MOFFAT 2,2018,CRESTONE CHARTER SCHOOL,9TH,0,0,0,1,7,8,1,13%
2800,MOFFAT 2,2018,CRESTONE CHARTER SCHOOL,10TH,0,0,0,0,3,3,0,0%
2800,MOFFAT 2,2018,CRESTONE CHARTER SCHOOL,11TH,0,0,0,0,4,4,0,0%
2800,MOFFAT 2,2018,CRESTONE CHARTER SCHOOL,12TH,0,0,0,0,6,6,0,0%
2800,MOFFAT 2,2018,CRESTONE CHARTER SCHOOL,SCHOOL TOTAL,3,1,1,4,66,75,9,12%
2800,MOFFAT 2,5954,MOFFAT ELEMENTARY SCHOOL,PK,0,1,0,3,10,14,4,29%
2800,MOFFAT 2,5954,MOFFAT ELEMENTARY SCHOOL,KINDERGARTEN,1,0,0,2,3,6,3,50%
2800,MOFFAT 2,5954,MOFFAT ELEMENTARY SCHOOL,1ST,1,0,0,0,5,6,1,17%
2800,MOFFAT 2,5954,MOFFAT ELEMENTARY SCHOOL,2ND,1,0,0,1,7,9,2,22%
2800,MOFFAT 2,5954,MOFFAT ELEMENTARY SCHOOL,3RD,0,0,2,0,10,12,2,17%
2800,MOFFAT 2,5954,MOFFAT ELEMENTARY SCHOOL,4TH,0,0,0,2,4,6,2,33%
2800,MOFFAT 2,5954,MOFFAT ELEMENTARY SCHOOL,SCHOOL TOTAL,3,1,2,8,39,53,14,26%
2800,MOFFAT 2,5956,MOFFAT MIDDLE SCHOOL,5TH,0,0,0,4,8,12,4,33%
2800,MOFFAT 2,5956,MOFFAT MIDDLE SCHOOL,6TH,0,0,0,2,5,7,2,29%
2800,MOFFAT 2,5956,MOFFAT MIDDLE SCHOOL,7TH,0,2,0,2,11,15,4,27%
2800,MOFFAT 2,5956,MOFFAT MIDDLE SCHOOL,8TH,0,0,0,2,7,9,2,22%
2800,MOFFAT 2,5956,MOFFAT MIDDLE SCHOOL,SCHOOL TOTAL,0,2,0,10,31,43,12,28%
2800,MOFFAT 2,5958,MOFFAT SENIOR HIGH SCHOOL,9TH,2,0,1,2,6,11,5,45%
2800,MOFFAT 2,5958,MOFFAT SENIOR HIGH SCHOOL,10TH,2,1,1,2,7,13,6,46%
2800,MOFFAT 2,5958,MOFFAT SENIOR HIGH SCHOOL,11TH,0,1,0,1,10,12,2,17%
2800,MOFFAT 2,5958,MOFFAT SENIOR HIGH SCHOOL,12TH,0,0,0,1,15,16,1,6%
2800,MOFFAT 2,5958,MOFFAT SENIOR HIGH SCHOOL,SCHOOL TOTAL,4,2,2,6,38,52,14,27%
2800,MOFFAT 2,,DISTRICT TOTAL,,10,6,5,28,174,223,49,22%
2810,CENTER 26 JT,0051,THE ACADEMIC RECOVERY CENTER OF SAN LUIS VALLEY,9TH,0,0,0,2,1,3,2,67%
2810,CENTER 26 JT,0051,THE ACADEMIC RECOVERY CENTER OF SAN LUIS VALLEY,10TH,1,0,0,8,0,9,9,100%
